,id,huml,humw,ulnal,ulnaw,feml,femw,tibl,tibw,tarl,tarw
15,15,1.4023763384426426,0.7728376711105677,0.794666967366886,1.0072983988250594,0.14729648539858645,1.183042435223769,2.672797734495365,2.232742537044682,1.5294016401222101,0.262357000355705
16,16,1.3030997888394655,0.643376220449098,0.6725087674947031,1.0164412674934495,0.05874414038706973,0.9452681055212727,2.4355305662544637,1.9204826481837634,1.425291040898758,0.26691886635212225
17,17,1.1049171245196903,0.569898099803399,0.5296227506761972,1.0118698331592546,-0.11483858136845991,1.0938770615853326,2.1191743419332623,1.8916586584427557,1.1447947157182183,0.15287221644168714
18,18,1.1512214853420677,0.6293803879451553,0.5663211806795233,0.929584015143744,-0.01521719323050372,0.8263809406700247,2.2509894354004296,1.7283227165770445,1.2028729425577467,0.05251116452050432
19,19,0.7620796369908084,0.03105854840160649,0.45180848705803345,0.3307261173641964,0.25849005498691113,0.7817982538508067,1.7129202238674526,1.8051866892197321,1.3327960870432123,0.1848052784166091
20,20,0.9069196776432048,0.14652416655913347,0.5353993553989429,0.3581547233693663,0.35861458144879677,0.9204999461772628,1.8099361326592878,2.030974608857627,1.359469050480625,-0.11627787734693974
21,21,0.8102361722460808,0.23049916158278955,0.48425941358875224,0.4815834503926321,0.41546921205278164,1.267254176993403,1.6710030241448932,1.9012666550230914,1.1258655158594086,0.5953732180941755
22,22,0.8419083550485869,0.5174137279136142,0.4740654052544952,0.4541548443874618,0.35207378323771843,1.242486017649393,1.6182769867580262,2.2471545319151867,1.0695081253706804,0.4083367122410619
23,23,-0.02324232255671215,-0.3363320548268883,-0.1732541239708413,-0.3915605074386171,-0.33521316724939343,-0.14948453748396923,0.2647996070371521,0.5753631269367286,-0.0021427120905550797,-0.44473222908899296
24,24,0.10844727962212919,-0.24186018542527538,-0.06808593798908723,-0.3092746894231066,-0.2164725228021326,0.15764063838175482,0.416650594711329,0.5657551303563929,0.18887012284834034,-0.30331438320005344
25,25,0.12548728440476417,-0.35382684545681664,-0.05245512520989282,-0.382417638770227,0.00792716967023349,-0.08013369132074116,0.32938900283606415,0.3639872021693375,-0.054628220789981446,-0.05241175339709601
26,26,-0.321627623696112,0.9967709911736504,-0.6236593922061082,2.1272998107028394,0.677604278819828,0.8808708912268468,0.27903563713160634,0.8491910294763038,-0.722742933988415,3.551462383772655
27,27,-0.34589110876703777,0.9372887030318938,-0.6195817888724053,2.2735857093970804,0.7711880070706353,0.935360841783669,0.2998624218994186,0.7627190602532797,-0.6913376705862996,3.327930949948202
28,28,-0.4397963525148191,0.8148251686223957,-0.6489745129028471,1.8850137909905036,0.6383594895533603,0.727308303293985,0.19309219619101312,0.6522270995794164,-0.7248939794269164,2.9675435362312266
29,29,0.1412307670843723,3.638484376292828,-0.39701260690778833,3.0735867178812093,2.0224930186822365,2.2480732870161986,1.6907752881649682,1.589006766162173,-0.2938244735513008,4.961078976665633
30,30,0.18846121512319722,2.8582167141980244,-0.4272548316327517,2.29187144673386,1.936456365290366,1.7527101001359986,1.2650125362660176,1.9396986413444357,-0.21509621050216154,5.084249358568903
31,31,2.039709560801845,2.2074105027646906,2.6980582235116217,2.3055857497364456,0.5186125684582414,1.4554921880078788,-0.0022577723273287833,0.5897751218072327,-0.8986984508578031,0.32166125830913117
32,32,2.2804922370782075,2.4383417390797444,3.071838529101055,2.758157748821753,0.7882947100842241,2.1688151771153668,0.11716670235392485,0.9356629986993272,-0.8513754512107795,1.626354933284509
33,33,2.6879706123151283,3.0261667042453366,3.5475589180330607,3.261015525583205,1.0086692959651569,2.3818213474738523,0.31752564442401904,0.9692909867305033,-0.7214523067253146,1.922876223051641
34,34,2.224927004091355,2.2843875815363752,2.816988320744623,2.017585386682159,0.7133270998187919,1.7279419407919887,0.10688512506348578,0.5081071508743771,-0.8247024877733663,1.5305557473597438
35,35,2.113796538117649,2.371861534686017,2.596118140169049,2.269014275062885,0.5377318247675462,1.5694257209903246,0.014878189823403118,0.6378151047089123,-0.8449223148952762,1.6856591912379355
36,36,2.187883515433453,2.4453396553317157,3.5815389458139184,2.566157506785562,0.7807476352252878,1.990484429838495,0.09159457422129441,0.6858550876105924,-0.8272837422995675,1.5807362733203354
37,37,2.224927004091355,2.8302250491901395,2.9359184179776245,2.831300698168873,0.783263326844933,2.119278858427347,0.08948553272581979,0.7098750790614322,-0.8548171239123813,1.9456855530337274
38,38,3.8363187607100873,3.666476041300713,4.261139501431069,3.1147296268889644,2.7560686949708235,3.214031501432589,1.776455098918627,3.385702126684998,1.8266761197230588,2.7212027724246868
39,39,3.7992752720521863,3.4530395956155875,4.091239362526782,3.3341584749303257,2.484374000049125,3.3378722981526394,1.6119498622716024,3.097462229274919,1.7152519660087036,3.2412554960162714
40,40,0.662062217614473,0.7763366292365532,0.6932365844410262,1.0027269644908645,-0.035845864511595625,-0.14453090561516713,-0.25086103860640635,0.003687330406738837,-0.4517112087372799,0.8553995798899678
41,41,0.6515048233469712,0.6923616342128975,0.6558585538820828,1.0164412674934495,-0.001632458484418938,-0.015736477026315223,-0.2542882310365528,0.09496329791993047,-0.4960227447704019,0.969446229800403
42,42,1.5211007195912183,1.4201449244179156,1.457787209510321,1.048441307832815,1.086152597850234,1.8072000506928207,1.1693147784088544,2.136662571241323,1.0363820256177638,1.71303038721644
43,43,1.6877964185517769,1.399151175662002,1.6616673761954663,1.1032985198431549,1.1309319086799217,1.8171073144304246,1.2491947250499578,2.1847025541430027,1.1620030792262264,1.8088295731412056
44,44,1.1578893133004904,0.8498147498822523,1.0500268761400304,0.5592978340739475,0.6474159793840835,0.9006854187020548,0.6146368650990145,1.4016508328456214,0.5838020653571377,0.9831318277896549
45,45,0.81431095599845,0.9092970380240089,0.7951766677835989,0.41301193537970665,0.6031398068783256,1.0344334791597085,0.6091006311733932,1.886854660152588,0.3506287398236213,0.905580105850559
46,46,1.243274554656954,1.3606626362761594,1.236917028934747,0.9478697524805242,0.962380570163683,1.599147512203137,1.3847006411342058,2.266370525075858,0.9636766897964276,1.4028234994600561
47,47,2.076753049459747,1.6895647001188123,2.1034077373466147,1.7707279326356284,1.0906808427655958,1.8815045287248506,0.6879260570667591,1.6850867319655327,0.7081324917024998,2.6664603804676776
48,48,2.169361771104502,1.6650719932369127,2.154377779017901,1.738727892296263,1.1903022309035522,1.7527101001359986,0.695571332487855,1.6178307559031806,0.7713732275944315,2.4109958846683033
49,49,1.5766659525780713,1.2836855575044752,1.6616673761954663,1.3958703172316365,0.8129484879567483,1.326697759419027,0.3586519535857753,1.1710589149175585,0.289969258457891,2.29238736876145
50,50,1.9656225834860417,1.4026501337879878,2.001467654004042,1.4050131859000263,1.0992341942723902,1.7229883089231868,0.605146178369378,1.516946791809653,0.478831047958285,2.4931094726038165
51,51,1.780405140196532,1.3431678456462315,1.8995275706614696,1.4232989232368063,0.6544599159190906,1.059201638503719,0.11663944198005628,0.9596829901501671,-0.08603348419209712,2.050608470951328
52,52,2.039709560801845,1.658074076984941,2.239327848470045,1.6610135086149478,0.9251483341929313,1.415863133057463,0.2574179618029907,1.0797829474043668,0.013344815066652674,2.2467687087972763
53,53,-0.7824486226004118,-0.665234118669541,-0.7128569651308593,-0.7207037795006587,-0.7940753186727069,-0.5953114056761492,-0.7098411940590831,-0.6544604353462746,-0.7485554792504282,-0.5587788789994281
54,54,-0.7550364409935645,-0.7177184905593259,-0.6990950538796119,-0.784703860179389,-0.7417489329840834,-0.5804505100697432,-0.6455154284471053,-0.7217164114086264,-0.6702574252889889,-0.5359695490173411
55,55,-0.6648355461115733,-0.5742612073939135,-0.5577381383112446,-0.601846486811588,-0.4232623739369809,-0.3624907078424551,-0.36184934730576124,-0.4767124986100593,-0.31146304614700976,-0.4173610331104886
56,56,4.540145045210225,3.505523967505373,4.1761894319789254,2.698729102477217,2.6136805492988953,2.4164967705554665,3.0418799962034333,3.0109902600518947,2.4444563696605677,2.164655120861763
57,57,3.4288403854731673,2.634283394134942,3.1058185568819123,2.150156982373815,1.8222439657584666,2.0548816441329207,2.514619622334764,2.5401984276154335,1.8563605467743731,1.8681338310946316
58,58,6.577536921394829,4.709165562844441,5.994120918254805,3.7090160903343175,3.7090126804924854,3.352733193759045,4.5445720617291405,3.770021989898436,3.830590050230661,2.7303265044175213
59,59,3.4288403854731673,2.4138490321978447,3.0293634943749828,1.779870801304018,1.620988636186838,1.4753067154830868,2.4091675475610304,1.925286646473932,1.8950793646673934,1.4530040254206478
60,60,4.354927601920715,2.8337240073161247,3.9213392236224935,2.3055857497364456,2.376199260404374,2.6295029409139525,2.9891539588165665,3.087854232694583,2.5683565869182297,2.1007889969119193
61,61,-0.7631860084983028,-0.8611757737247382,-0.8231221552797421,-0.8167039005187541,-1.039606820750094,-0.7637348892154172,-0.5076368406804483,-0.7697563943103062,-0.33039224600581923,-0.5085983530388366
62,62,-0.6439059750198587,-0.6442403699136269,-0.6877117445730248,-0.578989315140613,-0.8131945749820118,-0.5210069276441193,-0.177308216451727,-0.3854365310968677,-0.19616701064335207,-0.1938295992860356
63,63,-0.5255520287578621,-0.6722320349215123,-0.5908686653975807,-0.6201322241483681,-0.9570921356257261,-0.8083175760346352,-0.5830350741436681,-0.8177963772119861,-0.5928197895029503,-0.7458153848525417
64,64,0.3440438674863854,0.017062715897663814,0.2105502898139448,0.17986878433576065,0.0672974918938639,0.009031682317694911,0.3818514100359966,-0.03954865420477293,0.21511287719805344,-0.05697361939351352
65,65,0.39553431672086914,0.052052297157520654,0.2397731137054821,0.04272575430991007,0.10452972786461535,-0.030597372632721123,0.4915215678006801,0.2198672534642981,0.28953904937019065,-0.08434481537201798
66,66,-0.564818126735238,-0.8751716062286808,-0.5791455558131848,-0.8669896781948994,-1.130674857381256,-1.0163701145243191,-0.7156410581716384,-0.9090723447251776,-0.5962614622045521,-0.8279289727880551
67,67,-0.6001946584035345,-0.8541778574727669,-0.6364019026239298,-0.8349896378555342,-1.129668580733398,-0.9866483233115072,-0.8258384763101903,-0.9667203242071934,-0.7967388970728522,-0.8461764367737246
68,68,-0.49147201919259215,-0.7037226580553831,-0.5477140301158916,-0.7298466481690488,-1.0919332064387175,-0.9519729002298931,-0.7686307257454397,-0.9186803413055137,-0.7033835250419055,-0.7959959108131333
69,69,-0.438314612968503,-0.6582362024175695,-0.44339534482865883,-0.5378464061328577,-0.9369666026685632,-0.8826220540666652,-0.5253000632050489,-0.7697563943103062,-0.36523918210953665,-0.7230060548704547
70,70,-0.708361645284608,-0.9626455593783225,-0.7137064658253808,-0.8624182438607043,-1.2383464587020772,-1.0906745925563492,-0.8714464986498303,-1.0147603071088733,-0.7610315427937344,-0.9647849526805772
71,71,-0.7050277313053968,-0.9521486850003654,-0.7257693756875851,-0.9584183648787996,-1.221742894012418,-1.1154427519003594,-0.8717101288367644,-1.043584296849881,-0.7803909517402441,-0.9419756226984902
72,72,-0.36330154843625173,-0.38181851046470194,-0.5516217333106902,-0.23156030574179126,-0.584266637594284,-0.5556823507257331,-0.4093027809539414,-0.3854365310968677,-0.5067779719629073,-0.4173610331104886
73,73,-0.3968259056716528,-0.4133091335985729,-0.5947763685923794,-0.17670309373145096,-0.6536997262964959,-0.5160532957753171,-0.4354021694604404,-0.5247524815117393,-0.562274944276235,-0.46754155907107997
74,74,0.6403917767496006,0.1885116640709615,0.41375085594347294,0.2118688246751259,0.21270446750936595,0.09819705595613076,0.5801013106106165,0.20545525859379404,0.3067474128781993,0.02057810254558255
75,75,0.7791196417734433,0.46842831414981473,0.6009808090159982,0.3490118547009765,0.4109409671374203,0.19726969333217087,0.7704423055772062,0.4552631696825291,0.5102363113604009,0.1756815464237743
76,76,0.82190487117332,0.5559022672994564,0.604548711932988,0.5455835310713623,0.5835174122450919,0.4102758636906567,0.7807238828676452,0.5657551303563929,0.5463738747272188,0.24410953637003532
77,77,0.7848613825154179,0.6118855973152271,0.6111748173502551,0.5501549654055572,0.43408533003815725,0.5539311878859148,0.7301068869762529,0.6474231012892485,0.3850454668396382,0.12550102046318287
78,78,-0.2177206380106973,-0.4832882961182863,-0.27961161092492554,-0.368703335767642,-0.7060261119851193,-0.6299868287577632,-0.32625927206962607,-0.5007324900608991,-0.36136730032023456,-0.5542170130030106
79,79,-0.19790237157871976,-0.42730496610251556,-0.25344698953366523,-0.1812745280656461,-0.6914351005911763,-0.6151259331513572,-0.28776926477721315,-0.548772472962579,-0.3450193549876265,-0.6317687349421065
80,80,-0.002868403794866042,-0.11939665101577704,-0.13247809063381236,-0.2178460027392063,-0.2008752347603313,-0.36744433971125723,-0.000939621392657185,-0.2557285772623322,-0.3523329094785301,-0.367180507149897
81,81,0.07862727125251823,-0.010928949110221537,-0.06332873409976725,0.01986858263893484,-0.021254853117652586,-0.20397448804079116,0.07604039319216858,-0.2653365738426682,-0.2645702555876864,-0.3261237131821404
82,82,1.4470137422754148,0.8953012055200661,1.2685184547709445,0.8518696314624287,0.5462851762743403,0.603467506573935,1.1463789521455672,1.0221349679223508,1.0208944984605561,0.39921298024822705
83,83,1.6563094531925604,1.0772470280713207,1.4520106047875754,1.13529856018252,0.7173522064102246,1.0146189516845006,1.2689669890700328,1.0461549593731911,1.1120988250530017,0.5132596301586624
84,84,0.4744369475621999,0.11153458529927696,0.4727062041432607,0.230154562011906,-0.3447727954040459,-0.3426761803672473,-0.1525269788798996,-0.24612058068199621,-0.21466600141446138,-0.08890668136843528
85,85,0.45776737766614406,0.2549918684646893,0.48969621803368946,0.3901547637087316,-0.3452759337279749,-0.3327689166296433,-0.17203561271304024,-0.18847260119998038,-0.21122432871285965,-0.0022312274365046004
86,86,0.44683954851206314,0.14652416655913347,0.41969736080512304,0.16158304699898055,-0.24414513061823143,-0.2237890155159992,-0.051556617284049484,-0.2172965909409883,-0.12131062938351468,0.13006288645960018
87,87,0.4557299857899596,0.1325283340551908,0.3942123399694798,0.22101169334351575,-0.4091745008669669,-0.3179080210232372,-0.1796808881341361,-0.23651258410166026,-0.3170557642871125,-0.12996347533619187
88,88,0.2931090705817702,0.2969793659765173,0.2847966505151185,0.2941546426906362,-0.2023846497321186,-0.1197627462711572,0.15697486058100912,-0.14523661658846862,0.01979795138215576,-0.25769572323587936
89,89,0.2981099415505868,0.3039772822284885,0.29634985996061,0.1752973500015657,-0.2189882144217779,-0.2287426473848013,0.14932958515991365,-0.06837264394578085,-0.009886475669159052,-0.25769572323587936
90,90,0.2049455675759635,0.3039772822284885,0.19474957689584577,0.2987260770248311,-0.2959683779829257,-0.18415996056558315,0.09528539683837511,-0.10200063197695665,-0.08302202057819556,-0.21663892926812256
91,91,0.7957892116694991,-0.12639456726774853,0.017203931740865045,-0.1447030533920859,-0.5183555171595755,-0.6200795650201592,-0.3217775588917425,-0.29896456187384396,-0.3699714820742389,-0.4766652910639148
92,92,0.08325770733475588,-0.10889977663781995,-0.03597481173617683,0.0015828453021547366,-0.41873412902161933,-0.4764242408249013,-0.29515091001137456,-0.5535764712527471,-0.35405374582933097,-0.4356084970961581
93,93,0.7024396202515861,0.5034178954096715,0.6378491391582284,0.5044406220636072,1.7055158746069217,-0.08508732318954328,0.16145657375889286,-0.044352652494941025,0.04130840576716663,0.025139968541999857
94,94,0.65576482454263,0.42644081663798666,0.6837221766623863,0.5821550057449225,0.05622844876742442,-0.13957727374636522,0.20838274703320447,0.09976729621009855,0.04819175117037007,-0.02504055741859155
95,95,0.13511859145581842,-0.15438623227563372,0.08822218980285751,-0.02127432636882029,-0.6305553633957587,-0.6894304111833871,-0.36844010197911964,-0.4142605208378756,-0.46934978133298866,-0.3398093111713925
96,96,0.7087370133234295,0.538407476669528,0.5853499962368035,0.5364406624029724,0.09949834462532452,0.09324342408732887,0.2879990634873738,0.13819928253144245,0.15402318674462276,0.07988236049900878
97,97,0.7878248616080501,0.4579314397718579,0.7017315913862407,0.7832981164495036,0.19106951958041532,-0.03555100450152324,0.4546133416298731,0.2534952414954739,0.22844935891675996,0.0023306385599129106
98,98,0.058994222263830075,-0.21736747854337576,0.007009923406607997,-0.18584596239984102,-0.5943294040728653,-0.5804505100697432,-0.35684037375400895,-0.289356565293508,-0.5214050809447145,-0.43104663109974073
99,99,0.015468123090795276,-0.19987268791344734,-0.009470390067107988,-0.1127030130527208,-0.6174737669736027,-0.6200795650201592,-0.4132572337579566,-0.5968124558642589,-0.48225605396399507,-0.31699998118930556
100,100,0.04047247793487919,-0.2943445573150603,-0.020683799234790953,-0.1675602250630609,-0.6038890322275177,-0.7191522023961991,-0.3357499587992619,-0.6352444421856027,-0.3957840273362518,-0.5998356729671848
101,101,0.050289002429223184,-0.2278643529213327,-0.010999491317246486,-0.19041739673403613,-0.6220020118889643,-0.6597086199705753,-0.38373065282131097,-0.39504452767720366,-0.5205446627693142,-0.5359695490173411
102,102,0.6555796070993402,0.4789251885277718,0.6584070559656472,0.5730121370765326,-0.0665373022712692,-0.0949945869271473,0.12982095132677302,0.013295326987074809,0.02237920590835715,0.15287221644168714
103,103,0.06714378976856843,-0.21386852041739002,0.0331745447978683,-0.12184588172111085,-0.6018764789318014,-0.6299868287577632,-0.3473496870243729,-0.5199484832215711,-0.39492360916085145,-0.26225758923229664
104,104,0.060661179253435726,-0.1893758135354904,0.05288296091076562,-0.08527440704755065,-0.633574193339333,-0.6547549881017732,-0.3784580490826244,-0.5055364883510672,-0.4366538906677723,-0.4082373011176538
105,105,0.794307472123183,0.11503354342526254,0.6968044873580165,0.23472599634610095,-0.03383331121587934,-0.055365531976731254,0.30487139545117126,0.28231923123648184,0.4431236936791675,0.1848052784166091
106,106,0.830239656121348,0.09403979466934868,0.6910278826352705,0.19815452167254075,-0.08364400528485755,0.013985314186496805,0.32121646704109974,0.18143526714295422,0.3424547671573172,0.01601623654916504
107,107,0.6633587397174999,0.14652416655913347,0.5450836633164874,0.23929743068029588,-0.023267406413368875,0.06847526474331875,0.553738291917183,0.4888911577137051,0.5691749563753301,0.038825566531251986
108,108,0.6520604756768394,0.24099603596074662,0.5370983567879857,0.19815452167254075,0.01648052117702766,0.2715741713642008,0.6046189179955092,0.37359519874967345,0.5850926926202384,-0.05697361939351352
109,109,0.09566727603515288,0.12553041780321963,-0.1348566925784723,0.16615448133317567,-0.43785338533092394,-0.1197627462711572,0.17121089067546338,0.12378728766093838,0.03958756941636557,-0.4721034250674974
110,110,0.20513078501925322,0.3634595703702448,-0.051605624515371394,0.25301173368288105,-0.3075405594332944,-0.06031916384553315,0.3776333270450474,0.18143526714295422,0.23705354067076448,-0.3306855791785577
111,111,0.7659692032998879,0.8533137080082381,0.591636301376262,0.669012258094628,0.16289377344038775,0.8610563637516387,1.073617020551691,0.8684070226369757,0.7726638548575322,0.11637728847034806
112,112,0.746706589197779,0.9512845355358366,0.4698179017818879,0.8335838941256486,0.0396248840777651,0.5985138747051326,0.9866190588633607,0.8251710380254639,0.6655417920201784,-0.05241175339709601
113,113,0.21513252695688645,0.3424658216143309,-0.0023345842331277825,0.1890116530041505,-0.339741412164755,-0.0949945869271473,0.2054828149769268,0.2534952414954739,0.1634877866740276,-0.39455170312840143
114,114,0.014542035874347747,-0.2068706041654187,-0.13825469535655813,-0.11727444738691573,-0.5973482340164398,-0.38725886718646524,-0.02255729672127282,-0.2221005892311562,0.0378667330655649,-0.4812271570603322
115,115,0.6270561208327557,0.7343491317247255,0.3821494301072754,0.7787266821153083,-0.07458751545413413,0.3954149680842506,0.7314250379109245,0.6137951132580726,0.4827029297475871,-0.11627787734693974
116,116,1.7063181628807278,1.6160865794731132,2.0864177234561856,1.560441953262657,2.4541857006133796,1.594193880334335,4.280941874794806,1.7571467063180521,5.837515444352163,1.7449634491913617
117,117,2.3175357257361093,2.6377823522609276,2.6470881818403353,2.259871406394496,3.2667540937588315,2.243119655147397,4.623661117809442,2.175094557562667,5.837515444352163,1.8498863671089623
118,118,0.09511162370528449,-0.23486226917330402,0.1308671246678338,-0.3321318610940818,0.6338312446379989,-0.07022642758313716,0.39397839863497625,0.08055130304942662,0.5777791381293347,0.03426370053483468
119,119,0.5196300037248401,0.31447415660644557,0.7092071974980292,0.12044013799122541,0.9201169509536407,0.46476581424747887,1.9082701923857943,0.5321271423252169,2.454781387765373,0.3855273822589749
120,120,0.9936014411026953,0.8708084986381663,1.116457830451607,0.6644408237604328,2.0818633409058673,0.9997580560780949,1.776455098918627,1.0557629559535269,1.9776795095058346,0.8189046519186286
121,121,1.0258292762350698,0.9197939124019656,1.0741526958644396,0.8198695911230638,1.518348418105307,1.0542480066349167,1.7263653634011034,0.978898983310839,2.074476554238383,0.9922555597824899
122,122,0.05102987220238114,-0.003931032858250044,-0.15337580771903966,0.056440057312495046,0.8154641795763937,0.42513675929706285,0.7266796945461067,0.5417351389055526,0.6483334285121701,0.545192692133584
123,123,-0.14437453046805138,-0.035421655992120986,-0.3818914945453068,0.010725713970544788,0.846155617336067,0.439997654903469,0.6673629024858814,0.5033031525842092,0.8100920454874507,0.6273062800690975
124,124,-0.3090328375524254,-0.329334138574917,-0.4330314363554973,-0.2727032147495466,0.6861576303266224,0.18736242959456684,0.7973325846445082,0.12859128595110647,0.6750063919495832,0.7413529299795327
125,125,-0.6276068400103818,-0.8016934855829819,-0.731545980410331,-0.8167039005187541,-0.2008752347603313,-0.5606359825945353,-0.3676492114183166,-0.5775964627035869,-0.366099600284937,-0.45385596108182774
126,126,-0.5687076930443178,-0.7597059880711539,-0.7033425573522192,-0.7481323855058287,-0.050436875905538886,-0.44670244961208927,-0.33864989085553976,-0.5391644763822431,-0.26586088285078685,-0.4629796930746626
127,127,-0.504437240222858,-0.7632049461971395,-0.6391203048463985,-0.793846728847779,0.043649990669197676,-0.42193429026807916,-0.19918952196727674,-0.4767124986100593,-0.0911959932444997,-0.3398093111713925
128,128,-0.5512972533751038,-0.654737244291584,-0.6798963381834275,-0.4875606284567125,-0.6853974407040275,-0.6993376749209912,-0.6992959865817095,-0.6448524387659387,-0.9025703326471052,-0.6272068689456891
129,129,-0.5835250885074785,-0.5917559980238419,-0.6649451259598502,-0.5012749314592977,-0.7025041437176158,-0.6844767793145852,-0.6937597526560887,-0.6304404438954346,-0.868153605631088,-0.6408924669349414
130,130,-0.5570389941170788,-0.6792299511734836,-0.6809157390168532,-0.560703577803833,-0.6874099939997438,-0.8033639441658331,-0.7675762049977023,-0.8033843823414821,-0.8707348601572892,-0.6728255289098632
131,131,0.18549773603056507,0.43693769101594376,-0.147089502579581,0.48615488472682705,0.43056336177065396,0.03875347353050672,0.19889206030356843,0.16702327227245015,-0.3170557642871125,0.6455537440547672
132,132,0.2192073107092557,0.5034178954096715,-0.1300994886891523,0.7284409044391633,0.5558448044289926,0.1526870065129527,0.28009015787934344,0.493695156003873,-0.18067948348614432,0.6957342700153584
133,133,-0.36348676587954115,-0.308340389819003,-0.517811605668737,-0.1264173160553058,-0.41370274578232846,-0.5903577738073473,-0.4812738219870149,-0.3806325328066996,-0.6573511526579826,-0.4356084970961581
134,134,-0.3421867599012477,-0.34682892920484526,-0.5198504073355884,-0.13098875038950092,-0.39357721282516583,-0.42688792213688126,-0.4095664111408759,-0.33259254990501974,-0.5489384625575284,-0.34437117716781
135,135,-0.35552241581809235,-0.15088727414964798,-0.5133942020572255,-0.04413149803979552,-0.38603013796622965,-0.38725886718646524,-0.5110640331105948,-0.3181805550345159,-0.6311083983082695,-0.13908720732902669
136,136,-0.3647832879825678,-0.329334138574917,-0.5210397083079185,-0.20870313407081625,-0.4282937571762717,-0.5011924001689112,-0.466246901331758,-0.39504452767720366,-0.5786228896088433,-0.3763042391427318
137,137,-0.27143369656465494,-0.024924781614164213,-0.5584177388668617,0.0838686633176652,-0.5596128597217596,-0.48633150456250507,-0.47969204086540884,-0.5199484832215711,-0.5781926805211429,-0.681949260902698
138,138,-0.3734885078171747,-0.15788519040161933,-0.6172031869277453,-0.2909889520863265,-0.802628670179501,-0.7241058342650012,-0.6281158361094393,-0.6640684319266106,-0.6835939070076956,-0.7731865808310462
139,139,0.37127083164994334,1.23120118561469,-0.1025756661866577,0.9935840958224746,0.500499588796795,0.30624959444581473,0.4812399905102411,0.5657551303563929,-0.09205641141990005,0.13006288645960018
140,140,0.43128128327574405,1.3186751387643316,-0.037503912986315474,1.2084415095296406,0.4894305456703549,0.31615685818341877,0.4851944433142559,0.3880071936201775,-0.11184602945411004,0.4083367122410619
141,141,0.3244108184976974,0.14652416655913347,0.39591134135852263,0.015297148304739916,0.5553416661050634,0.4102758636906567,1.9873592484660947,0.5177151474547128,2.4126208971707515,0.22130020638794837
142,142,0.3445995198162539,0.2374970778347607,0.42921176858376303,-0.016702892034625366,0.6257810314551338,0.40532223182185484,1.1964686876630908,0.29673122610698566,1.8365709287401635,0.2304239383807832
143,143,-0.6840981602136822,-0.8576768155987526,-0.6617170233206687,-0.8898468498658745,-0.8690429289381386,-0.8429929991162491,-0.775221480418798,-0.8658363601136659,-0.6384219527991731,-0.8142433747988028
